subject_name,subject_id,subject_category,subject_id_prefix,object_name,object_id,object_category,object_id_prefix,predicate,frequency_qualifier,subject_aspect_qualifier,has_count,supporting_study_cohort
PIK3CA,5290,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.350877192982456,Mutation,20,TCGA
PPP2R1A,5518,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.280701754385964,Mutation,16,TCGA
PTEN,5728,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.19298245614035,Mutation,11,TCGA
CHD4,1108,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.175438596491228,Mutation,10,TCGA
KRAS,3845,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.122807017543859,Mutation,7,TCGA
ARID1A,8289,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.122807017543859,Mutation,7,TCGA
ZBTB7B,51043,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.105263157894736,Mutation,6,TCGA
KMT2D,8085,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.105263157894736,Mutation,6,TCGA
ARHGAP35,2909,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.105263157894736,Mutation,6,TCGA
FLNA,2316,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.105263157894736,Mutation,6,TCGA
PIK3R1,5295,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.105263157894736,Mutation,6,TCGA
RB1,5925,Gene,NCBIGene,TCGA-UCS,MONDO:0006485,Disease,MONDO,gene_associated_with_condition,0.087719298245614,Mutation,5,TCGA
GNAQ,2776,Gene,NCBIGene,TCGA-UVM,MONDO:0006486,Disease,MONDO,gene_associated_with_condition,0.5,Mutation,40,TCGA
GNA11,2767,Gene,NCBIGene,TCGA-UVM,MONDO:0006486,Disease,MONDO,gene_associated_with_condition,0.45,Mutation,36,TCGA
SF3B1,23451,Gene,NCBIGene,TCGA-UVM,MONDO:0006486,Disease,MONDO,gene_associated_with_condition,0.225,Mutation,18,TCGA
BAP1,8314,Gene,NCBIGene,TCGA-UVM,MONDO:0006486,Disease,MONDO,gene_associated_with_condition,0.1625,Mutation,13,TCGA
EIF1AX,1964,Gene,NCBIGene,TCGA-UVM,MONDO:0006486,Disease,MONDO,gene_associated_with_condition,0.125,Mutation,10,TCGA
